,order_id,customer_id,date_of_sale,product_id.y,product_name.y
237,200120,100014,03/07/19,"5,44,91,47,22,72,73,07,00,00,00,000","Melkesjokolade,Corn ahoy,Harringtons"
238,200121,100058,18/07/19,"2,72,73,07,12,72,73,07,00,00,00,00,00,00,00,000","Melkesjokolade,Tine Milk,Uriage,Trixie Wicker Cat Basket"
239,200121,100004,18/07/19,"2,72,73,07,12,72,73,07,00,00,00,00,00,00,00,000","Melkesjokolade,Tine Milk,Uriage,Trixie Wicker Cat Basket"
240,200121,100041,18/07/19,"2,72,73,07,12,72,73,07,00,00,00,00,00,00,00,000","Melkesjokolade,Tine Milk,Uriage,Trixie Wicker Cat Basket"
241,200121,100087,18/07/19,"2,72,73,07,12,72,73,07,00,00,00,00,00,00,00,000","Melkesjokolade,Tine Milk,Uriage,Trixie Wicker Cat Basket"
242,200122,100082,16/05/19,"2,72,73,07,12,72,73,070","Uriage,Harringtons"
243,200122,100058,16/05/19,"2,72,73,07,12,72,73,070","Uriage,Harringtons"
244,200123,100008,05/04/19,"2,72,73,07,42,72,73,07,00,00,00,000","Melkesjokolade,Tine Milk,Harringtons"
245,200123,100084,05/04/19,"2,72,73,07,42,72,73,07,00,00,00,000","Melkesjokolade,Tine Milk,Harringtons"
246,200123,100046,05/04/19,"2,72,73,07,42,72,73,07,00,00,00,000","Melkesjokolade,Tine Milk,Harringtons"
247,200124,100039,23/01/19,"2,72,73,07,42,72,73,070","Fiske Boller,Uriage"
248,200124,100060,23/01/19,"2,72,73,07,42,72,73,070","Fiske Boller,Uriage"
249,200125,100092,12/05/19,"2,72,73,07,32,72,73,070","Tine Milk,Trixie Wicker Cat Basket"
250,200125,100043,12/05/19,"2,72,73,07,32,72,73,070","Tine Milk,Trixie Wicker Cat Basket"
251,200126,100096,20/05/19,"2,72,73,07,02,72,73,080","Uriage,Coca Cola"
252,200126,100062,20/05/19,"2,72,73,07,02,72,73,080","Uriage,Coca Cola"
253,200127,100095,22/04/19,"2,72,73,07,22,72,73,07,00,00,00,000","Melkesjokolade,Tine Milk,Coca Cola"
254,200127,100004,22/04/19,"2,72,73,07,22,72,73,07,00,00,00,000","Melkesjokolade,Tine Milk,Coca Cola"
255,200127,100041,22/04/19,"2,72,73,07,22,72,73,07,00,00,00,000","Melkesjokolade,Tine Milk,Coca Cola"
256,200128,100042,19/01/19,"2,72,73,07,02,72,73,080","Tine Milk,Uriage"
257,200128,100058,19/01/19,"2,72,73,07,02,72,73,080","Tine Milk,Uriage"
258,200130,100092,17/09/19,"2,72,73,07,62,72,73,070","Sine Moistur,Trixie Wicker Cat Basket"
259,200130,100048,17/09/19,"2,72,73,07,62,72,73,070","Sine Moistur,Trixie Wicker Cat Basket"
260,200131,100027,15/05/19,27273074,Corn Flakes
261,200132,100060,25/04/19,"2,72,73,07,22,72,73,070","Uriage,Uriage"
262,200132,100058,25/04/19,"2,72,73,07,22,72,73,070","Uriage,Uriage"
263,200133,100013,17/09/19,"2,72,73,08,12,72,73,07,00,00,00,000","Corn ahoy,Havre Fras,Trixie Wicker Cat Basket"
264,200133,100086,17/09/19,"2,72,73,08,12,72,73,07,00,00,00,000","Corn ahoy,Havre Fras,Trixie Wicker Cat Basket"
265,200133,100022,17/09/19,"2,72,73,08,12,72,73,07,00,00,00,000","Corn ahoy,Havre Fras,Trixie Wicker Cat Basket"
266,200134,100054,12/09/19,"2,72,73,07,42,72,73,070","Sine Moistur,Uriage"
267,200134,100060,12/09/19,"2,72,73,07,42,72,73,070","Sine Moistur,Uriage"
268,200135,100082,04/04/19,"2,72,73,07,12,72,73,07,00,00,00,00,00,00,00,000","Corn Flakes,Harringtons,Trixie Wicker Cat Basket,Coca Cola"
269,200135,100097,04/04/19,"2,72,73,07,12,72,73,07,00,00,00,00,00,00,00,000","Corn Flakes,Harringtons,Trixie Wicker Cat Basket,Coca Cola"
270,200135,100090,04/04/19,"2,72,73,07,12,72,73,07,00,00,00,00,00,00,00,000","Corn Flakes,Harringtons,Trixie Wicker Cat Basket,Coca Cola"
271,200135,100028,04/04/19,"2,72,73,07,12,72,73,07,00,00,00,00,00,00,00,000","Corn Flakes,Harringtons,Trixie Wicker Cat Basket,Coca Cola"
272,200136,100075,25/07/19,"5,44,91,47,22,72,73,070","Corn ahoy,Crest"
273,200136,100010,25/07/19,"5,44,91,47,22,72,73,070","Corn ahoy,Crest"
274,200137,100026,02/01/19,27273079,Corn Flakes
275,200138,100031,05/06/19,27273079,Fiske Boller
276,200139,100084,05/05/19,"5,44,91,47,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Corn Flakes,Fiske Boller,Dove Soap,Crest,Harringtons"
277,200139,100032,05/05/19,"5,44,91,47,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Corn Flakes,Fiske Boller,Dove Soap,Crest,Harringtons"
278,200139,100076,05/05/19,"5,44,91,47,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Corn Flakes,Fiske Boller,Dove Soap,Crest,Harringtons"
279,200139,100067,05/05/19,"5,44,91,47,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Corn Flakes,Fiske Boller,Dove Soap,Crest,Harringtons"
280,200139,100028,05/05/19,"5,44,91,47,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Corn Flakes,Fiske Boller,Dove Soap,Crest,Harringtons"
281,200140,100065,20/08/19,27273078,Dove Soap
282,200141,100097,20/03/19,27273070,Coca Cola
283,200142,100076,26/04/19,"2,72,73,07,72,72,73,070","Crest,Crest"
284,200142,100077,26/04/19,"2,72,73,07,72,72,73,070","Crest,Crest"
285,200143,100077,22/03/19,"2,72,73,07,32,72,73,07,00,00,00,00,00,00,00,000","Havre Fras,Uriage,Crest,Crest"
286,200143,100075,22/03/19,"2,72,73,07,32,72,73,07,00,00,00,00,00,00,00,000","Havre Fras,Uriage,Crest,Crest"
287,200143,100061,22/03/19,"2,72,73,07,32,72,73,07,00,00,00,00,00,00,00,000","Havre Fras,Uriage,Crest,Crest"
288,200143,100019,22/03/19,"2,72,73,07,32,72,73,07,00,00,00,00,00,00,00,000","Havre Fras,Uriage,Crest,Crest"
289,200144,100059,22/01/19,"2,72,73,07,72,72,73,08,00,00,00,000","Corn ahoy,Fiske Boller,Uriage"
290,200144,100009,22/01/19,"2,72,73,07,72,72,73,08,00,00,00,000","Corn ahoy,Fiske Boller,Uriage"
291,200144,100036,22/01/19,"2,72,73,07,72,72,73,08,00,00,00,000","Corn ahoy,Fiske Boller,Uriage"
292,200145,100045,05/09/19,"2,72,73,08,02,72,73,070","Tine Milk,Uriage"
293,200145,100060,05/09/19,"2,72,73,08,02,72,73,070","Tine Milk,Uriage"
294,200146,100005,22/08/19,"2,72,73,07,52,72,73,07,00,00,00,00,00,00,00,000","Melkesjokolade,Tine Milk,Sine Moistur,Dove Soap"
295,200146,100047,22/08/19,"2,72,73,07,52,72,73,07,00,00,00,00,00,00,00,000","Melkesjokolade,Tine Milk,Sine Moistur,Dove Soap"
296,200146,100065,22/08/19,"2,72,73,07,52,72,73,07,00,00,00,00,00,00,00,000","Melkesjokolade,Tine Milk,Sine Moistur,Dove Soap"
297,200146,100050,22/08/19,"2,72,73,07,52,72,73,07,00,00,00,00,00,00,00,000","Melkesjokolade,Tine Milk,Sine Moistur,Dove Soap"
298,200147,100063,06/08/19,"2,72,73,07,42,72,73,07,00,00,00,00,00,00,00,000","Corn Flakes,Corn Flakes,Tine Milk,Dove Soap"
299,200147,100043,06/08/19,"2,72,73,07,42,72,73,07,00,00,00,00,00,00,00,000","Corn Flakes,Corn Flakes,Tine Milk,Dove Soap"
300,200147,100025,06/08/19,"2,72,73,07,42,72,73,07,00,00,00,00,00,00,00,000","Corn Flakes,Corn Flakes,Tine Milk,Dove Soap"
301,200147,100029,06/08/19,"2,72,73,07,42,72,73,07,00,00,00,00,00,00,00,000","Corn Flakes,Corn Flakes,Tine Milk,Dove Soap"
302,200149,100017,06/02/19,27273075,Havre Fras
303,200150,100067,22/02/19,"2,72,73,07,32,72,73,07,00,00,00,000","Dove Soap,Crest,Coca Cola"
304,200150,100071,22/02/19,"2,72,73,07,32,72,73,07,00,00,00,000","Dove Soap,Crest,Coca Cola"
305,200150,100093,22/02/19,"2,72,73,07,32,72,73,07,00,00,00,000","Dove Soap,Crest,Coca Cola"
306,200151,100037,01/04/19,27273077,Fiske Boller
307,200152,100004,14/01/19,"2,72,73,07,52,72,73,07,00,00,00,000","Melkesjokolade,Corn ahoy,Sine Moistur"
308,200152,100011,14/01/19,"2,72,73,07,52,72,73,07,00,00,00,000","Melkesjokolade,Corn ahoy,Sine Moistur"
309,200152,100050,14/01/19,"2,72,73,07,52,72,73,07,00,00,00,000","Melkesjokolade,Corn ahoy,Sine Moistur"
310,200153,100011,10/04/19,"2,72,73,07,32,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Havre Fras,Uriage,Dove Soap,Trixie Wicker Cat Basket"
311,200153,100092,10/04/19,"2,72,73,07,32,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Havre Fras,Uriage,Dove Soap,Trixie Wicker Cat Basket"
312,200153,100022,10/04/19,"2,72,73,07,32,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Havre Fras,Uriage,Dove Soap,Trixie Wicker Cat Basket"
313,200153,100058,10/04/19,"2,72,73,07,32,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Havre Fras,Uriage,Dove Soap,Trixie Wicker Cat Basket"
314,200153,100062,10/04/19,"2,72,73,07,32,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Havre Fras,Uriage,Dove Soap,Trixie Wicker Cat Basket"
315,200154,100091,20/02/19,"2,72,73,07,52,72,73,070","Sine Moistur,Trixie Wicker Cat Basket"
316,200154,100050,20/02/19,"2,72,73,07,52,72,73,070","Sine Moistur,Trixie Wicker Cat Basket"
317,200155,100068,19/05/19,"2,72,73,07,12,72,73,07,00,00,00,000","Corn ahoy,Sine Moistur,Dove Soap"
318,200155,100010,19/05/19,"2,72,73,07,12,72,73,07,00,00,00,000","Corn ahoy,Sine Moistur,Dove Soap"
319,200155,100053,19/05/19,"2,72,73,07,12,72,73,07,00,00,00,000","Corn ahoy,Sine Moistur,Dove Soap"
320,200156,100045,07/04/19,"2,72,73,07,62,72,73,08,00,00,00,000","Melkesjokolade,Tine Milk,Coca Cola"
321,200156,100004,07/04/19,"2,72,73,07,62,72,73,08,00,00,00,000","Melkesjokolade,Tine Milk,Coca Cola"
322,200156,100096,07/04/19,"2,72,73,07,62,72,73,08,00,00,00,000","Melkesjokolade,Tine Milk,Coca Cola"
323,200157,100024,04/02/19,27273078,Corn Flakes
324,200158,100097,17/03/19,"5,44,91,47,22,72,73,070","Crest,Coca Cola"
325,200158,100070,17/03/19,"5,44,91,47,22,72,73,070","Crest,Coca Cola"
326,200159,100056,09/06/19,"2,72,73,07,12,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Fiske Boller,Uriage,Harringtons,Coca Cola"
327,200159,100009,09/06/19,"2,72,73,07,12,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Fiske Boller,Uriage,Harringtons,Coca Cola"
328,200159,100093,09/06/19,"2,72,73,07,12,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Fiske Boller,Uriage,Harringtons,Coca Cola"
329,200159,100080,09/06/19,"2,72,73,07,12,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Fiske Boller,Uriage,Harringtons,Coca Cola"
330,200159,100037,09/06/19,"2,72,73,07,12,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Fiske Boller,Uriage,Harringtons,Coca Cola"
331,200160,100034,12/08/19,54491472,Fiske Boller
332,200161,100056,08/06/19,27273080,Uriage
333,200162,100057,12/03/19,"2,72,73,07,72,72,73,070","Melkesjokolade,Uriage"
334,200162,100004,12/03/19,"2,72,73,07,72,72,73,070","Melkesjokolade,Uriage"
335,200163,100010,10/06/19,27273080,Corn ahoy
336,200164,100046,06/06/19,"2,72,73,07,92,72,73,070","Melkesjokolade,Tine Milk"
337,200164,100007,06/06/19,"2,72,73,07,92,72,73,070","Melkesjokolade,Tine Milk"
338,200165,100094,07/09/19,"2,72,73,07,82,72,73,07,00,00,00,00,00,00,00,000","Corn ahoy,Fiske Boller,Sine Moistur,Coca Cola"
339,200165,100054,07/09/19,"2,72,73,07,82,72,73,07,00,00,00,00,00,00,00,000","Corn ahoy,Fiske Boller,Sine Moistur,Coca Cola"
340,200165,100037,07/09/19,"2,72,73,07,82,72,73,07,00,00,00,00,00,00,00,000","Corn ahoy,Fiske Boller,Sine Moistur,Coca Cola"
341,200165,100009,07/09/19,"2,72,73,07,82,72,73,07,00,00,00,00,00,00,00,000","Corn ahoy,Fiske Boller,Sine Moistur,Coca Cola"
342,200166,100097,08/06/19,27273074,Coca Cola
343,200167,100080,23/08/19,"2,72,73,07,62,72,73,07,00,00,00,000","Sine Moistur,Crest,Harringtons"
344,200167,100049,23/08/19,"2,72,73,07,62,72,73,07,00,00,00,000","Sine Moistur,Crest,Harringtons"
345,200167,100074,23/08/19,"2,72,73,07,62,72,73,07,00,00,00,000","Sine Moistur,Crest,Harringtons"
346,200168,100082,11/08/19,"2,72,73,07,02,72,73,07,00,00,00,000","Melkesjokolade,Uriage,Harringtons"
347,200168,100058,11/08/19,"2,72,73,07,02,72,73,07,00,00,00,000","Melkesjokolade,Uriage,Harringtons"
348,200168,100002,11/08/19,"2,72,73,07,02,72,73,07,00,00,00,000","Melkesjokolade,Uriage,Harringtons"
349,200170,100097,26/08/19,"2,72,73,07,42,72,73,070","Fiske Boller,Coca Cola"
350,200170,100034,26/08/19,"2,72,73,07,42,72,73,070","Fiske Boller,Coca Cola"
351,200171,100081,18/01/19,"2,72,73,07,52,72,73,070","Fiske Boller,Harringtons"
352,200171,100032,18/01/19,"2,72,73,07,52,72,73,070","Fiske Boller,Harringtons"
353,200172,100072,27/06/19,27273071,Crest
354,200176,100010,30/08/19,"2,72,73,07,42,72,73,08,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Corn ahoy,Tine Milk,Trixie Wicker Cat Basket,Coca Cola,Coca Cola"
355,200176,100047,30/08/19,"2,72,73,07,42,72,73,08,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Corn ahoy,Tine Milk,Trixie Wicker Cat Basket,Coca Cola,Coca Cola"
356,200176,100093,30/08/19,"2,72,73,07,42,72,73,08,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Corn ahoy,Tine Milk,Trixie Wicker Cat Basket,Coca Cola,Coca Cola"
357,200176,100010,30/08/19,"2,72,73,07,42,72,73,08,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Corn ahoy,Tine Milk,Trixie Wicker Cat Basket,Coca Cola,Coca Cola"
358,200176,100097,30/08/19,"2,72,73,07,42,72,73,08,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Corn ahoy,Tine Milk,Trixie Wicker Cat Basket,Coca Cola,Coca Cola"
359,200176,100088,30/08/19,"2,72,73,07,42,72,73,08,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Corn ahoy,Tine Milk,Trixie Wicker Cat Basket,Coca Cola,Coca Cola"
360,200177,100079,23/01/19,27273072,Harringtons
361,200179,100048,14/05/19,"2,72,73,07,42,72,73,080","Sine Moistur,Uriage"
362,200179,100058,14/05/19,"2,72,73,07,42,72,73,080","Sine Moistur,Uriage"
363,200180,100099,07/07/19,"5,44,91,47,22,72,73,070","Corn ahoy,Coca Cola"
364,200180,100014,07/07/19,"5,44,91,47,22,72,73,070","Corn ahoy,Coca Cola"
365,200181,100033,30/06/19,27273071,Fiske Boller
366,200182,100064,10/05/19,"5,44,91,47,22,72,73,070","Tine Milk,Dove Soap"
367,200182,100045,10/05/19,"5,44,91,47,22,72,73,070","Tine Milk,Dove Soap"
368,200183,100097,17/02/19,27273077,Coca Cola
369,200184,100079,10/02/19,27273073,Harringtons
370,200185,100021,07/02/19,27273081,Havre Fras
371,200186,100035,15/01/19,27273073,Fiske Boller
372,200187,100055,25/02/19,"2,72,73,07,72,72,73,07,00,00,00,000","Corn ahoy,Uriage,Crest"
373,200187,100008,25/02/19,"2,72,73,07,72,72,73,07,00,00,00,000","Corn ahoy,Uriage,Crest"
374,200187,100072,25/02/19,"2,72,73,07,72,72,73,07,00,00,00,000","Corn ahoy,Uriage,Crest"
375,200188,100078,03/01/19,27273074,Harringtons
376,200189,100066,18/09/19,"2,72,73,08,12,72,73,08,00,00,00,000","Havre Fras,Havre Fras,Dove Soap"
377,200189,100019,18/09/19,"2,72,73,08,12,72,73,08,00,00,00,000","Havre Fras,Havre Fras,Dove Soap"
378,200189,100017,18/09/19,"2,72,73,08,12,72,73,08,00,00,00,000","Havre Fras,Havre Fras,Dove Soap"
379,200190,100052,02/02/19,"2,72,73,07,45,44,91,470","Fiske Boller,Sine Moistur"
380,200190,100035,02/02/19,"2,72,73,07,45,44,91,470","Fiske Boller,Sine Moistur"
381,200191,100044,15/07/19,"2,72,73,07,12,72,73,080","Havre Fras,Tine Milk"
382,200191,100021,15/07/19,"2,72,73,07,12,72,73,080","Havre Fras,Tine Milk"
383,200194,100004,02/05/19,27273080,Melkesjokolade
384,200195,100049,05/06/19,"2,72,73,08,02,72,73,070","Sine Moistur,Coca Cola"
385,200195,100092,05/06/19,"2,72,73,08,02,72,73,070","Sine Moistur,Coca Cola"
386,200196,100038,02/03/19,"5,44,91,47,22,72,73,070","Fiske Boller,Sine Moistur"
387,200196,100049,02/03/19,"5,44,91,47,22,72,73,070","Fiske Boller,Sine Moistur"
388,200198,100004,23/05/19,"2,72,73,08,12,72,73,07,00,00,00,000","Melkesjokolade,Melkesjokolade,Corn Flakes"
389,200198,100023,23/05/19,"2,72,73,08,12,72,73,07,00,00,00,000","Melkesjokolade,Melkesjokolade,Corn Flakes"
390,200198,100008,23/05/19,"2,72,73,08,12,72,73,07,00,00,00,000","Melkesjokolade,Melkesjokolade,Corn Flakes"
391,200199,100004,22/01/19,27273081,Melkesjokolade
392,200200,100035,03/01/19,"2,72,73,07,72,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Havre Fras,Corn Flakes,Fiske Boller,Harringtons,Trixie Wicker Cat Basket,Coca Cola"
393,200200,100099,03/01/19,"2,72,73,07,72,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Havre Fras,Corn Flakes,Fiske Boller,Harringtons,Trixie Wicker Cat Basket,Coca Cola"
394,200200,100029,03/01/19,"2,72,73,07,72,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Havre Fras,Corn Flakes,Fiske Boller,Harringtons,Trixie Wicker Cat Basket,Coca Cola"
395,200200,100092,03/01/19,"2,72,73,07,72,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Havre Fras,Corn Flakes,Fiske Boller,Harringtons,Trixie Wicker Cat Basket,Coca Cola"
396,200200,100080,03/01/19,"2,72,73,07,72,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Havre Fras,Corn Flakes,Fiske Boller,Harringtons,Trixie Wicker Cat Basket,Coca Cola"
397,200200,100016,03/01/19,"2,72,73,07,72,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Havre Fras,Corn Flakes,Fiske Boller,Harringtons,Trixie Wicker Cat Basket,Coca Cola"
398,200202,100017,29/05/19,27273074,Havre Fras
399,200203,100048,06/03/19,"2,72,73,07,52,72,73,070","Sine Moistur,Trixie Wicker Cat Basket"
400,200203,100086,06/03/19,"2,72,73,07,52,72,73,070","Sine Moistur,Trixie Wicker Cat Basket"
401,200204,100031,15/06/19,54491472,Fiske Boller
402,200206,100076,16/09/19,"2,72,73,07,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Havre Fras,Uriage,Crest,Coca Cola,Coca Cola"
403,200206,100099,16/09/19,"2,72,73,07,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Havre Fras,Uriage,Crest,Coca Cola,Coca Cola"
404,200206,100097,16/09/19,"2,72,73,07,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Havre Fras,Uriage,Crest,Coca Cola,Coca Cola"
405,200206,100016,16/09/19,"2,72,73,07,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Havre Fras,Uriage,Crest,Coca Cola,Coca Cola"
406,200206,100062,16/09/19,"2,72,73,07,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Havre Fras,Uriage,Crest,Coca Cola,Coca Cola"
407,200207,100077,18/03/19,"2,72,73,08,12,72,73,08,00,00,00,000","Corn ahoy,Crest,Crest"
408,200207,100077,18/03/19,"2,72,73,08,12,72,73,08,00,00,00,000","Corn ahoy,Crest,Crest"
409,200207,100015,18/03/19,"2,72,73,08,12,72,73,08,00,00,00,000","Corn ahoy,Crest,Crest"
410,200208,100099,09/04/19,27273078,Coca Cola
411,200209,100041,24/05/19,27273080,Tine Milk
412,200210,100020,09/04/19,27273071,Havre Fras
413,200211,100004,21/06/19,"5,44,91,47,22,72,73,080","Melkesjokolade,Crest"
414,200211,100076,21/06/19,"5,44,91,47,22,72,73,080","Melkesjokolade,Crest"
415,200212,100049,20/01/19,"2,72,73,07,92,72,73,070","Sine Moistur,Sine Moistur"
416,200212,100053,20/01/19,"2,72,73,07,92,72,73,070","Sine Moistur,Sine Moistur"
417,200213,100010,12/06/19,27273079,Corn ahoy
418,200214,100017,11/03/19,"2,72,73,07,72,72,73,07,00,00,00,000","Havre Fras,Uriage,Crest"
419,200214,100059,11/03/19,"2,72,73,07,72,72,73,07,00,00,00,000","Havre Fras,Uriage,Crest"
420,200214,100074,11/03/19,"2,72,73,07,72,72,73,07,00,00,00,000","Havre Fras,Uriage,Crest"
421,200215,100013,19/01/19,27273078,Corn ahoy
422,200216,100003,16/09/19,"2,72,73,07,32,72,73,070","Melkesjokolade,Coca Cola"
423,200216,100093,16/09/19,"2,72,73,07,32,72,73,070","Melkesjokolade,Coca Cola"
424,200217,100053,30/06/19,"2,72,73,08,02,72,73,07,00,00,00,000","Sine Moistur,Uriage,Crest"
425,200217,100070,30/06/19,"2,72,73,08,02,72,73,07,00,00,00,000","Sine Moistur,Uriage,Crest"
426,200217,100058,30/06/19,"2,72,73,08,02,72,73,07,00,00,00,000","Sine Moistur,Uriage,Crest"
427,200218,100031,18/09/19,27273071,Corn Flakes
428,200219,100030,24/01/19,"2,72,73,08,02,72,73,070","Corn Flakes,Uriage"
429,200219,100062,24/01/19,"2,72,73,08,02,72,73,070","Corn Flakes,Uriage"
430,200220,100064,20/02/19,"2,72,73,08,12,72,73,07,00,00,00,000","Corn Flakes,Sine Moistur,Dove Soap"
431,200220,100053,20/02/19,"2,72,73,08,12,72,73,07,00,00,00,000","Corn Flakes,Sine Moistur,Dove Soap"
432,200220,100027,20/02/19,"2,72,73,08,12,72,73,07,00,00,00,000","Corn Flakes,Sine Moistur,Dove Soap"
433,200221,100012,17/07/19,"2,72,73,07,22,72,73,070","Corn ahoy,Fiske Boller"
434,200221,100036,17/07/19,"2,72,73,07,22,72,73,070","Corn ahoy,Fiske Boller"
435,200222,100063,14/04/19,27273076,Dove Soap
436,200223,100042,23/01/19,"2,72,73,07,72,72,73,080","Tine Milk,Harringtons"
437,200223,100084,23/01/19,"2,72,73,07,72,72,73,080","Tine Milk,Harringtons"
438,200224,100020,30/08/19,"2,72,73,07,32,72,73,08,00,00,00,000","Havre Fras,Corn Flakes,Trixie Wicker Cat Basket"
439,200224,100092,30/08/19,"2,72,73,07,32,72,73,08,00,00,00,000","Havre Fras,Corn Flakes,Trixie Wicker Cat Basket"
440,200224,100029,30/08/19,"2,72,73,07,32,72,73,08,00,00,00,000","Havre Fras,Corn Flakes,Trixie Wicker Cat Basket"
441,200225,100088,28/02/19,"2,72,73,07,22,72,73,08,00,00,00,00,00,00,00,000","Corn ahoy,Corn Flakes,Crest,Trixie Wicker Cat Basket"
442,200225,100029,28/02/19,"2,72,73,07,22,72,73,08,00,00,00,00,00,00,00,000","Corn ahoy,Corn Flakes,Crest,Trixie Wicker Cat Basket"
443,200225,100015,28/02/19,"2,72,73,07,22,72,73,08,00,00,00,00,00,00,00,000","Corn ahoy,Corn Flakes,Crest,Trixie Wicker Cat Basket"
444,200225,100072,28/02/19,"2,72,73,07,22,72,73,08,00,00,00,00,00,00,00,000","Corn ahoy,Corn Flakes,Crest,Trixie Wicker Cat Basket"
445,200226,100059,01/04/19,27273075,Uriage
446,200227,100024,18/01/19,"2,72,73,07,52,72,73,07,00,00,00,000","Corn Flakes,Sine Moistur,Dove Soap"
447,200227,100063,18/01/19,"2,72,73,07,52,72,73,07,00,00,00,000","Corn Flakes,Sine Moistur,Dove Soap"
448,200227,100049,18/01/19,"2,72,73,07,52,72,73,07,00,00,00,000","Corn Flakes,Sine Moistur,Dove Soap"
449,200228,100037,27/04/19,"2,72,73,07,32,72,73,07,00,00,00,000","Fiske Boller,Uriage,Harringtons"
450,200228,100083,27/04/19,"2,72,73,07,32,72,73,07,00,00,00,000","Fiske Boller,Uriage,Harringtons"
451,200228,100059,27/04/19,"2,72,73,07,32,72,73,07,00,00,00,000","Fiske Boller,Uriage,Harringtons"
452,200229,100085,26/08/19,27273074,Trixie Wicker Cat Basket
453,200230,100081,08/09/19,27273079,Harringtons
454,200232,100098,29/01/19,"2,72,73,07,92,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Havre Fras,Havre Fras,Dove Soap,Coca Cola"
455,200232,100066,29/01/19,"2,72,73,07,92,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Havre Fras,Havre Fras,Dove Soap,Coca Cola"
456,200232,100018,29/01/19,"2,72,73,07,92,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Havre Fras,Havre Fras,Dove Soap,Coca Cola"
457,200232,100017,29/01/19,"2,72,73,07,92,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Havre Fras,Havre Fras,Dove Soap,Coca Cola"
